instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,last_modified
8223,2011-12-14,4,0,12,6,0,3,1,2,0.26,0.303,0.87,0.0,0.0,87,87,2023-03-23 02:00:13.197726
8224,2011-12-14,4,0,12,7,0,3,1,1,0.28,0.3182,0.75,0.0,4.0,243,247,2023-03-23 02:00:13.197726
8225,2011-12-14,4,0,12,8,0,3,1,2,0.26,0.303,0.87,0.0,9.0,458,467,2023-03-23 02:00:13.197726
8226,2011-12-14,4,0,12,9,0,3,1,2,0.3,0.3333,0.61,0.0,9.0,230,239,2023-03-23 02:00:13.197726
8227,2011-12-14,4,0,12,10,0,3,1,2,0.32,0.3485,0.57,0.0,9.0,133,142,2023-03-23 02:00:13.197726
8228,2011-12-14,4,0,12,11,0,3,1,2,0.34,0.3636,0.55,0.0,12.0,103,115,2023-03-23 02:00:13.197726
8229,2011-12-14,4,0,12,12,0,3,1,2,0.36,0.3636,0.57,0.0896,6.0,138,144,2023-03-23 02:00:13.197726
8230,2011-12-14,4,0,12,13,0,3,1,2,0.36,0.3636,0.57,0.1045,14.0,119,133,2023-03-23 02:00:13.197726
8231,2011-12-14,4,0,12,14,0,3,1,2,0.38,0.3939,0.54,0.0896,17.0,134,151,2023-03-23 02:00:13.197726
8232,2011-12-14,4,0,12,15,0,3,1,2,0.38,0.3939,0.54,0.1045,24.0,143,167,2023-03-23 02:00:13.197726
8233,2011-12-14,4,0,12,16,0,3,1,2,0.38,0.3939,0.54,0.1045,12.0,233,245,2023-03-23 02:00:13.197726
8234,2011-12-14,4,0,12,17,0,3,1,2,0.36,0.3636,0.57,0.1045,19.0,377,396,2023-03-23 02:00:13.197726
8235,2011-12-14,4,0,12,18,0,3,1,2,0.36,0.3485,0.62,0.1642,11.0,379,390,2023-03-23 02:00:13.197726
8236,2011-12-14,4,0,12,19,0,3,1,2,0.36,0.3636,0.62,0.1045,9.0,259,268,2023-03-23 02:00:13.197726
8237,2011-12-14,4,0,12,20,0,3,1,2,0.34,0.3485,0.66,0.1045,6.0,169,175,2023-03-23 02:00:13.197726
8238,2011-12-14,4,0,12,21,0,3,1,2,0.34,0.3333,0.66,0.1642,9.0,145,154,2023-03-23 02:00:13.197726
8239,2011-12-14,4,0,12,22,0,3,1,1,0.34,0.3333,0.66,0.1642,5.0,99,104,2023-03-23 02:00:13.197726
8240,2011-12-14,4,0,12,23,0,3,1,1,0.32,0.3182,0.7,0.1642,3.0,48,51,2023-03-23 02:00:13.197726
8241,2011-12-15,4,0,12,0,0,4,1,1,0.32,0.3182,0.7,0.1642,5.0,45,50,2023-03-23 02:00:13.197726
8242,2011-12-15,4,0,12,1,0,4,1,2,0.32,0.3182,0.7,0.1642,5.0,15,20,2023-03-23 02:00:13.197726
8243,2011-12-15,4,0,12,2,0,4,1,2,0.32,0.3333,0.7,0.1343,2.0,5,7,2023-03-23 02:00:13.197726
8244,2011-12-15,4,0,12,3,0,4,1,2,0.32,0.3333,0.7,0.1343,1.0,2,3,2023-03-23 02:00:13.197726
8245,2011-12-15,4,0,12,4,0,4,1,2,0.32,0.303,0.7,0.2239,0.0,6,6,2023-03-23 02:00:13.197726
8246,2011-12-15,4,0,12,5,0,4,1,2,0.32,0.303,0.7,0.2836,0.0,24,24,2023-03-23 02:00:13.197726
8247,2011-12-15,4,0,12,6,0,4,1,1,0.32,0.3182,0.66,0.194,2.0,90,92,2023-03-23 02:00:13.197726
8248,2011-12-15,4,0,12,7,0,4,1,1,0.32,0.3182,0.7,0.194,6.0,252,258,2023-03-23 02:00:13.197726
8249,2011-12-15,4,0,12,8,0,4,1,2,0.34,0.3182,0.66,0.2239,8.0,449,457,2023-03-23 02:00:13.197726
8250,2011-12-15,4,0,12,9,0,4,1,2,0.36,0.3333,0.62,0.2836,6.0,274,280,2023-03-23 02:00:13.197726
8251,2011-12-15,4,0,12,10,0,4,1,2,0.4,0.4091,0.58,0.2985,4.0,105,109,2023-03-23 02:00:13.197726
8252,2011-12-15,4,0,12,11,0,4,1,2,0.4,0.4091,0.62,0.4179,9.0,126,135,2023-03-23 02:00:13.197726
8253,2011-12-15,4,0,12,12,0,4,1,2,0.46,0.4545,0.59,0.4925,17.0,140,157,2023-03-23 02:00:13.197726
8254,2011-12-15,4,0,12,13,0,4,1,2,0.5,0.4848,0.55,0.3582,14.0,150,164,2023-03-23 02:00:13.197726
8255,2011-12-15,4,0,12,14,0,4,1,2,0.52,0.5,0.52,0.3284,8.0,124,132,2023-03-23 02:00:13.197726
8256,2011-12-15,4,0,12,15,0,4,1,3,0.52,0.5,0.55,0.2239,6.0,76,82,2023-03-23 02:00:13.197726
8257,2011-12-15,4,0,12,16,0,4,1,3,0.46,0.4545,0.72,0.1642,7.0,124,131,2023-03-23 02:00:13.197726
8258,2011-12-15,4,0,12,17,0,4,1,2,0.52,0.5,0.59,0.2836,14.0,310,324,2023-03-23 02:00:13.197726
8259,2011-12-15,4,0,12,18,0,4,1,2,0.52,0.5,0.59,0.2985,14.0,363,377,2023-03-23 02:00:13.197726
8260,2011-12-15,4,0,12,19,0,4,1,2,0.52,0.5,0.59,0.2836,13.0,274,287,2023-03-23 02:00:13.197726
8261,2011-12-15,4,0,12,20,0,4,1,1,0.52,0.5,0.59,0.3284,12.0,209,221,2023-03-23 02:00:13.197726
8262,2011-12-15,4,0,12,21,0,4,1,1,0.5,0.4848,0.63,0.2985,10.0,145,155,2023-03-23 02:00:13.197726
8263,2011-12-15,4,0,12,22,0,4,1,1,0.52,0.5,0.63,0.3284,8.0,116,124,2023-03-23 02:00:13.197726
8264,2011-12-15,4,0,12,23,0,4,1,1,0.52,0.5,0.63,0.3284,10.0,104,114,2023-03-23 02:00:13.197726
8265,2011-12-16,4,0,12,0,0,5,1,1,0.5,0.4848,0.72,0.3284,12.0,60,72,2023-03-23 02:00:13.197726
8266,2011-12-16,4,0,12,1,0,5,1,1,0.5,0.4848,0.72,0.2239,3.0,28,31,2023-03-23 02:00:13.197726
8267,2011-12-16,4,0,12,2,0,5,1,1,0.48,0.4697,0.77,0.1045,0.0,23,23,2023-03-23 02:00:13.197726
8268,2011-12-16,4,0,12,3,0,5,1,1,0.46,0.4545,0.82,0.1343,2.0,3,5,2023-03-23 02:00:13.197726
8269,2011-12-16,4,0,12,4,0,5,1,2,0.5,0.4848,0.59,0.194,1.0,4,5,2023-03-23 02:00:13.197726
8270,2011-12-16,4,0,12,5,0,5,1,1,0.48,0.4697,0.44,0.3881,0.0,26,26,2023-03-23 02:00:13.197726
8271,2011-12-16,4,0,12,6,0,5,1,2,0.44,0.4394,0.33,0.2985,2.0,80,82,2023-03-23 02:00:13.197726
8272,2011-12-16,4,0,12,7,0,5,1,2,0.38,0.3939,0.46,0.2985,5.0,226,231,2023-03-23 02:00:13.197726
8273,2011-12-16,4,0,12,8,0,5,1,1,0.36,0.3333,0.46,0.4179,10.0,449,459,2023-03-23 02:00:13.197726
8274,2011-12-16,4,0,12,9,0,5,1,1,0.36,0.3333,0.46,0.3881,8.0,235,243,2023-03-23 02:00:13.197726
8275,2011-12-16,4,0,12,10,0,5,1,1,0.34,0.303,0.46,0.2985,10.0,122,132,2023-03-23 02:00:13.197726
8276,2011-12-16,4,0,12,11,0,5,1,2,0.34,0.303,0.42,0.2985,9.0,135,144,2023-03-23 02:00:13.197726
8277,2011-12-16,4,0,12,12,0,5,1,2,0.34,0.303,0.42,0.3582,10.0,163,173,2023-03-23 02:00:13.197726
8278,2011-12-16,4,0,12,13,0,5,1,2,0.34,0.303,0.39,0.3582,12.0,125,137,2023-03-23 02:00:13.197726
8279,2011-12-16,4,0,12,14,0,5,1,2,0.34,0.3182,0.42,0.2239,13.0,115,128,2023-03-23 02:00:13.197726
8280,2011-12-16,4,0,12,15,0,5,1,2,0.32,0.303,0.45,0.2985,12.0,141,153,2023-03-23 02:00:13.197726
8281,2011-12-16,4,0,12,16,0,5,1,2,0.32,0.303,0.45,0.2239,12.0,212,224,2023-03-23 02:00:13.197726
8282,2011-12-16,4,0,12,17,0,5,1,2,0.32,0.303,0.45,0.2836,13.0,352,365,2023-03-23 02:00:13.197726
8283,2011-12-16,4,0,12,18,0,5,1,2,0.32,0.303,0.45,0.2537,10.0,285,295,2023-03-23 02:00:13.197726
8284,2011-12-16,4,0,12,19,0,5,1,2,0.32,0.303,0.45,0.2239,11.0,203,214,2023-03-23 02:00:13.197726
8285,2011-12-16,4,0,12,20,0,5,1,2,0.32,0.3182,0.45,0.194,6.0,146,152,2023-03-23 02:00:13.197726
8286,2011-12-16,4,0,12,21,0,5,1,2,0.32,0.3182,0.45,0.1642,7.0,95,102,2023-03-23 02:00:13.197726
8287,2011-12-16,4,0,12,22,0,5,1,2,0.3,0.303,0.49,0.1642,6.0,100,106,2023-03-23 02:00:13.197726
8288,2011-12-16,4,0,12,23,0,5,1,2,0.3,0.303,0.49,0.1343,4.0,71,75,2023-03-23 02:00:13.197726
8289,2011-12-17,4,0,12,0,0,6,0,1,0.3,0.2879,0.49,0.2836,3.0,59,62,2023-03-23 02:00:13.197726
8290,2011-12-17,4,0,12,1,0,6,0,2,0.3,0.2879,0.52,0.2537,4.0,39,43,2023-03-23 02:00:13.197726
8291,2011-12-17,4,0,12,2,0,6,0,2,0.28,0.2727,0.56,0.2239,11.0,47,58,2023-03-23 02:00:13.197726
8292,2011-12-17,4,0,12,3,0,6,0,1,0.26,0.2576,0.6,0.194,4.0,22,26,2023-03-23 02:00:13.197726
8293,2011-12-17,4,0,12,4,0,6,0,1,0.24,0.2424,0.65,0.1642,0.0,9,9,2023-03-23 02:00:13.197726
8294,2011-12-17,4,0,12,5,0,6,0,2,0.26,0.2576,0.6,0.194,2.0,7,9,2023-03-23 02:00:13.197726
8295,2011-12-17,4,0,12,6,0,6,0,2,0.26,0.2424,0.56,0.2836,0.0,17,17,2023-03-23 02:00:13.197726
8296,2011-12-17,4,0,12,7,0,6,0,2,0.26,0.2576,0.56,0.2239,0.0,20,20,2023-03-23 02:00:13.197726
8297,2011-12-17,4,0,12,8,0,6,0,2,0.26,0.2576,0.56,0.2239,4.0,55,59,2023-03-23 02:00:13.197726
8298,2011-12-17,4,0,12,9,0,6,0,2,0.26,0.2424,0.56,0.2537,5.0,95,100,2023-03-23 02:00:13.197726
8299,2011-12-17,4,0,12,10,0,6,0,2,0.26,0.2424,0.52,0.2836,10.0,171,181,2023-03-23 02:00:13.197726
8300,2011-12-17,4,0,12,11,0,6,0,2,0.28,0.2576,0.45,0.3284,21.0,188,209,2023-03-23 02:00:13.197726
8301,2011-12-17,4,0,12,12,0,6,0,2,0.28,0.2576,0.45,0.2836,28.0,216,244,2023-03-23 02:00:13.197726
8302,2011-12-17,4,0,12,13,0,6,0,2,0.28,0.2727,0.48,0.2537,32.0,204,236,2023-03-23 02:00:13.197726
8303,2011-12-17,4,0,12,14,0,6,0,1,0.28,0.2576,0.45,0.3582,30.0,207,237,2023-03-23 02:00:13.197726
8304,2011-12-17,4,0,12,15,0,6,0,1,0.28,0.2576,0.45,0.2836,33.0,195,228,2023-03-23 02:00:13.197726
8305,2011-12-17,4,0,12,16,0,6,0,1,0.28,0.2727,0.45,0.2239,30.0,192,222,2023-03-23 02:00:13.197726
8306,2011-12-17,4,0,12,17,0,6,0,1,0.26,0.2576,0.48,0.2239,12.0,153,165,2023-03-23 02:00:13.197726
8307,2011-12-17,4,0,12,18,0,6,0,1,0.26,0.2273,0.48,0.3881,7.0,150,157,2023-03-23 02:00:13.197726
8308,2011-12-17,4,0,12,19,0,6,0,3,0.24,0.2121,0.65,0.3284,11.0,95,106,2023-03-23 02:00:13.197726
8309,2011-12-17,4,0,12,20,0,6,0,1,0.22,0.2121,0.69,0.2537,7.0,99,106,2023-03-23 02:00:13.197726
8310,2011-12-17,4,0,12,21,0,6,0,1,0.2,0.2121,0.75,0.1642,8.0,88,96,2023-03-23 02:00:13.197726
8311,2011-12-17,4,0,12,22,0,6,0,1,0.2,0.2121,0.75,0.1642,7.0,73,80,2023-03-23 02:00:13.197726
8312,2011-12-17,4,0,12,23,0,6,0,1,0.2,0.2273,0.75,0.0,6.0,63,69,2023-03-23 02:00:13.197726
8313,2011-12-18,4,0,12,0,0,0,0,1,0.2,0.2121,0.75,0.1343,7.0,64,71,2023-03-23 02:00:13.197726
8314,2011-12-18,4,0,12,1,0,0,0,1,0.2,0.2273,0.69,0.1045,3.0,43,46,2023-03-23 02:00:13.197726
8315,2011-12-18,4,0,12,2,0,0,0,1,0.22,0.2424,0.55,0.1045,2.0,39,41,2023-03-23 02:00:13.197726
8316,2011-12-18,4,0,12,3,0,0,0,1,0.22,0.2121,0.55,0.2239,2.0,16,18,2023-03-23 02:00:13.197726
8317,2011-12-18,4,0,12,4,0,0,0,1,0.22,0.2121,0.55,0.2239,0.0,1,1,2023-03-23 02:00:13.197726
8318,2011-12-18,4,0,12,5,0,0,0,1,0.2,0.2273,0.59,0.1045,1.0,4,5,2023-03-23 02:00:13.197726
8319,2011-12-18,4,0,12,6,0,0,0,1,0.2,0.2121,0.59,0.1343,0.0,3,3,2023-03-23 02:00:13.197726
8320,2011-12-18,4,0,12,7,0,0,0,1,0.2,0.2121,0.59,0.1642,1.0,11,12,2023-03-23 02:00:13.197726
8321,2011-12-18,4,0,12,8,0,0,0,1,0.2,0.2576,0.69,0.0,1.0,31,32,2023-03-23 02:00:13.197726
8322,2011-12-18,4,0,12,9,0,0,0,1,0.22,0.2273,0.64,0.1642,6.0,75,81,2023-03-23 02:00:13.197726
8323,2011-12-18,4,0,12,10,0,0,0,1,0.24,0.2273,0.6,0.2537,7.0,122,129,2023-03-23 02:00:13.197726
8324,2011-12-18,4,0,12,11,0,0,0,2,0.24,0.2273,0.6,0.2239,20.0,168,188,2023-03-23 02:00:13.197726
8325,2011-12-18,4,0,12,12,0,0,0,1,0.26,0.2576,0.6,0.2239,26.0,202,228,2023-03-23 02:00:13.197726
8326,2011-12-18,4,0,12,13,0,0,0,1,0.3,0.2727,0.49,0.2985,18.0,210,228,2023-03-23 02:00:13.197726
8327,2011-12-18,4,0,12,14,0,0,0,1,0.3,0.2879,0.49,0.2836,19.0,200,219,2023-03-23 02:00:13.197726
8328,2011-12-18,4,0,12,15,0,0,0,1,0.32,0.303,0.45,0.2836,23.0,184,207,2023-03-23 02:00:13.197726
8329,2011-12-18,4,0,12,16,0,0,0,1,0.28,0.2727,0.48,0.2537,27.0,207,234,2023-03-23 02:00:13.197726
8330,2011-12-18,4,0,12,17,0,0,0,1,0.28,0.2727,0.46,0.1642,10.0,126,136,2023-03-23 02:00:13.197726
8331,2011-12-18,4,0,12,18,0,0,0,1,0.28,0.2727,0.45,0.194,15.0,123,138,2023-03-23 02:00:13.197726
8332,2011-12-18,4,0,12,19,0,0,0,1,0.26,0.2727,0.52,0.1343,5.0,130,135,2023-03-23 02:00:13.197726
8333,2011-12-18,4,0,12,20,0,0,0,1,0.24,0.2576,0.6,0.1045,10.0,94,104,2023-03-23 02:00:13.197726
8334,2011-12-18,4,0,12,21,0,0,0,1,0.22,0.2727,0.64,0.0,9.0,80,89,2023-03-23 02:00:13.197726
8335,2011-12-18,4,0,12,22,0,0,0,1,0.22,0.2273,0.75,0.194,2.0,47,49,2023-03-23 02:00:13.197726
8336,2011-12-18,4,0,12,23,0,0,0,1,0.2,0.2273,0.75,0.1045,6.0,31,37,2023-03-23 02:00:13.197726
8337,2011-12-19,4,0,12,0,0,1,1,1,0.2,0.2273,0.75,0.0896,3.0,14,17,2023-03-23 02:00:13.197726
8338,2011-12-19,4,0,12,1,0,1,1,1,0.18,0.2121,0.8,0.0896,3.0,8,11,2023-03-23 02:00:13.197726
8339,2011-12-19,4,0,12,2,0,1,1,1,0.18,0.2121,0.8,0.0896,0.0,3,3,2023-03-23 02:00:13.197726
8340,2011-12-19,4,0,12,3,0,1,1,1,0.16,0.197,0.86,0.0896,0.0,3,3,2023-03-23 02:00:13.197726
8341,2011-12-19,4,0,12,4,0,1,1,1,0.16,0.1818,0.86,0.1343,0.0,4,4,2023-03-23 02:00:13.197726
8342,2011-12-19,4,0,12,5,0,1,1,1,0.14,0.1667,0.93,0.1045,0.0,21,21,2023-03-23 02:00:13.197726
8343,2011-12-19,4,0,12,6,0,1,1,1,0.16,0.1818,0.86,0.1045,0.0,68,68,2023-03-23 02:00:13.197726
8344,2011-12-19,4,0,12,7,0,1,1,1,0.18,0.2121,0.74,0.1045,4.0,187,191,2023-03-23 02:00:13.197726
8345,2011-12-19,4,0,12,8,0,1,1,1,0.2,0.197,0.75,0.194,8.0,389,397,2023-03-23 02:00:13.197726
8346,2011-12-19,4,0,12,9,0,1,1,1,0.22,0.2121,0.69,0.2239,17.0,166,183,2023-03-23 02:00:13.197726
8347,2011-12-19,4,0,12,10,0,1,1,1,0.24,0.2273,0.67,0.194,12.0,96,108,2023-03-23 02:00:13.197726
8348,2011-12-19,4,0,12,11,0,1,1,1,0.26,0.2424,0.65,0.2537,22.0,105,127,2023-03-23 02:00:13.197726
8349,2011-12-19,4,0,12,12,0,1,1,1,0.3,0.2727,0.61,0.3284,13.0,128,141,2023-03-23 02:00:13.197726
8350,2011-12-19,4,0,12,13,0,1,1,1,0.34,0.303,0.49,0.3284,15.0,127,142,2023-03-23 02:00:13.197726
8351,2011-12-19,4,0,12,14,0,1,1,1,0.36,0.3485,0.46,0.2239,30.0,107,137,2023-03-23 02:00:13.197726
8352,2011-12-19,4,0,12,15,0,1,1,1,0.38,0.3939,0.46,0.1642,24.0,135,159,2023-03-23 02:00:13.197726
8353,2011-12-19,4,0,12,16,0,1,1,1,0.4,0.4091,0.4,0.2537,19.0,189,208,2023-03-23 02:00:13.197726
8354,2011-12-19,4,0,12,17,0,1,1,1,0.38,0.3939,0.46,0.194,16.0,362,378,2023-03-23 02:00:13.197726
8355,2011-12-19,4,0,12,18,0,1,1,1,0.36,0.3485,0.5,0.194,11.0,343,354,2023-03-23 02:00:13.197726
8356,2011-12-19,4,0,12,19,0,1,1,2,0.36,0.3485,0.53,0.1642,17.0,234,251,2023-03-23 02:00:13.197726
8357,2011-12-19,4,0,12,20,0,1,1,1,0.4,0.4091,0.4,0.1642,9.0,197,206,2023-03-23 02:00:13.197726
8358,2011-12-19,4,0,12,21,0,1,1,2,0.36,0.3485,0.53,0.1343,15.0,112,127,2023-03-23 02:00:13.197726
8359,2011-12-19,4,0,12,22,0,1,1,2,0.36,0.3485,0.57,0.1642,12.0,95,107,2023-03-23 02:00:13.197726
8360,2011-12-19,4,0,12,23,0,1,1,1,0.36,0.3485,0.53,0.1642,10.0,50,60,2023-03-23 02:00:13.197726
8361,2011-12-20,4,0,12,0,0,2,1,1,0.36,0.3636,0.57,0.1045,0.0,21,21,2023-03-23 02:00:13.197726
8362,2011-12-20,4,0,12,1,0,2,1,1,0.36,0.3788,0.53,0.0,0.0,6,6,2023-03-23 02:00:13.197726
8363,2011-12-20,4,0,12,2,0,2,1,2,0.34,0.3636,0.61,0.0,1.0,10,11,2023-03-23 02:00:13.197726
8364,2011-12-20,4,0,12,3,0,2,1,2,0.34,0.3636,0.61,0.0,1.0,1,2,2023-03-23 02:00:13.197726
8365,2011-12-20,4,0,12,4,0,2,1,2,0.36,0.3636,0.53,0.1045,0.0,4,4,2023-03-23 02:00:13.197726
8366,2011-12-20,4,0,12,5,0,2,1,2,0.36,0.3788,0.57,0.0,0.0,15,15,2023-03-23 02:00:13.197726
8367,2011-12-20,4,0,12,6,0,2,1,2,0.36,0.3788,0.57,0.0,1.0,71,72,2023-03-23 02:00:13.197726
8368,2011-12-20,4,0,12,7,0,2,1,2,0.36,0.3788,0.62,0.0,7.0,261,268,2023-03-23 02:00:13.197726
8369,2011-12-20,4,0,12,8,0,2,1,2,0.42,0.4242,0.54,0.0896,10.0,422,432,2023-03-23 02:00:13.197726
8370,2011-12-20,4,0,12,9,0,2,1,2,0.36,0.3788,0.66,0.0,14.0,245,259,2023-03-23 02:00:13.197726
8371,2011-12-20,4,0,12,10,0,2,1,2,0.42,0.4242,0.58,0.194,20.0,109,129,2023-03-23 02:00:13.197726
8372,2011-12-20,4,0,12,11,0,2,1,2,0.4,0.4091,0.62,0.1642,13.0,116,129,2023-03-23 02:00:13.197726
8373,2011-12-20,4,0,12,12,0,2,1,2,0.44,0.4394,0.54,0.1343,16.0,159,175,2023-03-23 02:00:13.197726
8374,2011-12-20,4,0,12,13,0,2,1,2,0.44,0.4394,0.54,0.1343,18.0,163,181,2023-03-23 02:00:13.197726
8375,2011-12-20,4,0,12,14,0,2,1,2,0.44,0.4394,0.58,0.1045,11.0,127,138,2023-03-23 02:00:13.197726
8376,2011-12-20,4,0,12,15,0,2,1,2,0.44,0.4394,0.54,0.0,15.0,139,154,2023-03-23 02:00:13.197726
8377,2011-12-20,4,0,12,16,0,2,1,1,0.44,0.4394,0.54,0.0,20.0,218,238,2023-03-23 02:00:13.197726
8378,2011-12-20,4,0,12,17,0,2,1,1,0.4,0.4091,0.62,0.1642,14.0,417,431,2023-03-23 02:00:13.197726
8379,2011-12-20,4,0,12,18,0,2,1,1,0.38,0.3939,0.66,0.194,26.0,385,411,2023-03-23 02:00:13.197726
8380,2011-12-20,4,0,12,19,0,2,1,1,0.38,0.3939,0.66,0.0,6.0,218,224,2023-03-23 02:00:13.197726
8381,2011-12-20,4,0,12,20,0,2,1,1,0.36,0.3788,0.66,0.0,3.0,144,147,2023-03-23 02:00:13.197726
8382,2011-12-20,4,0,12,21,0,2,1,1,0.36,0.3636,0.66,0.0896,4.0,139,143,2023-03-23 02:00:13.197726
8383,2011-12-20,4,0,12,22,0,2,1,2,0.36,0.3788,0.66,0.0,3.0,104,107,2023-03-23 02:00:13.197726
8384,2011-12-20,4,0,12,23,0,2,1,2,0.38,0.3939,0.62,0.0,13.0,40,53,2023-03-23 02:00:13.197726
8385,2011-12-21,1,0,12,0,0,3,1,2,0.34,0.3333,0.71,0.1343,7.0,18,25,2023-03-23 02:00:13.197726
8386,2011-12-21,1,0,12,1,0,3,1,2,0.36,0.3636,0.66,0.1045,1.0,10,11,2023-03-23 02:00:13.197726
8387,2011-12-21,1,0,12,2,0,3,1,2,0.36,0.3788,0.71,0.0,0.0,4,4,2023-03-23 02:00:13.197726
8388,2011-12-21,1,0,12,3,0,3,1,2,0.36,0.3788,0.71,0.0,0.0,2,2,2023-03-23 02:00:13.197726
8389,2011-12-21,1,0,12,4,0,3,1,2,0.36,0.3788,0.71,0.0,0.0,2,2,2023-03-23 02:00:13.197726
8390,2011-12-21,1,0,12,5,0,3,1,2,0.38,0.3939,0.82,0.1045,0.0,28,28,2023-03-23 02:00:13.197726
8391,2011-12-21,1,0,12,6,0,3,1,2,0.36,0.3788,0.87,0.0,1.0,75,76,2023-03-23 02:00:13.197726
8392,2011-12-21,1,0,12,7,0,3,1,2,0.36,0.3636,0.87,0.1045,5.0,224,229,2023-03-23 02:00:13.197726
8393,2011-12-21,1,0,12,8,0,3,1,3,0.36,0.3788,0.93,0.0,12.0,393,405,2023-03-23 02:00:13.197726
8394,2011-12-21,1,0,12,9,0,3,1,2,0.4,0.4091,0.87,0.2239,14.0,220,234,2023-03-23 02:00:13.197726
8395,2011-12-21,1,0,12,10,0,3,1,2,0.48,0.4697,0.82,0.4179,6.0,83,89,2023-03-23 02:00:13.197726
8396,2011-12-21,1,0,12,11,0,3,1,2,0.48,0.4697,0.82,0.4179,3.0,53,56,2023-03-23 02:00:13.197726
8397,2011-12-21,1,0,12,12,0,3,1,3,0.46,0.4545,0.88,0.3881,3.0,58,61,2023-03-23 02:00:13.197726
8398,2011-12-21,1,0,12,13,0,3,1,3,0.44,0.4394,0.94,0.2985,3.0,55,58,2023-03-23 02:00:13.197726
8399,2011-12-21,1,0,12,14,0,3,1,2,0.48,0.4697,0.88,0.3582,11.0,40,51,2023-03-23 02:00:13.197726
8400,2011-12-21,1,0,12,15,0,3,1,2,0.48,0.4697,0.88,0.3881,4.0,57,61,2023-03-23 02:00:13.197726
8401,2011-12-21,1,0,12,16,0,3,1,3,0.44,0.4394,1.0,0.3284,6.0,95,101,2023-03-23 02:00:13.197726
8402,2011-12-21,1,0,12,17,0,3,1,3,0.44,0.4394,1.0,0.3284,3.0,226,229,2023-03-23 02:00:13.197726
8403,2011-12-21,1,0,12,18,0,3,1,2,0.44,0.4394,1.0,0.2985,2.0,278,280,2023-03-23 02:00:13.197726
8404,2011-12-21,1,0,12,19,0,3,1,2,0.5,0.4848,0.94,0.3284,9.0,200,209,2023-03-23 02:00:13.197726
8405,2011-12-21,1,0,12,20,0,3,1,2,0.5,0.4848,0.94,0.3582,5.0,162,167,2023-03-23 02:00:13.197726
8406,2011-12-21,1,0,12,21,0,3,1,1,0.5,0.4848,0.88,0.2836,9.0,114,123,2023-03-23 02:00:13.197726
8407,2011-12-21,1,0,12,22,0,3,1,1,0.5,0.4848,0.88,0.2537,3.0,102,105,2023-03-23 02:00:13.197726
8408,2011-12-21,1,0,12,23,0,3,1,1,0.5,0.4848,0.88,0.194,0.0,54,54,2023-03-23 02:00:13.197726
8409,2011-12-22,1,0,12,0,0,4,1,2,0.5,0.4848,0.82,0.1045,3.0,24,27,2023-03-23 02:00:13.197726
8410,2011-12-22,1,0,12,1,0,4,1,1,0.44,0.4394,0.94,0.0896,0.0,15,15,2023-03-23 02:00:13.197726
8411,2011-12-22,1,0,12,2,0,4,1,1,0.48,0.4697,0.82,0.1045,1.0,10,11,2023-03-23 02:00:13.197726
8412,2011-12-22,1,0,12,3,0,4,1,1,0.44,0.4394,0.67,0.1642,0.0,6,6,2023-03-23 02:00:13.197726
8413,2011-12-22,1,0,12,4,0,4,1,1,0.38,0.3939,0.82,0.1343,0.0,3,3,2023-03-23 02:00:13.197726
8414,2011-12-22,1,0,12,5,0,4,1,1,0.38,0.3939,0.82,0.0,1.0,15,16,2023-03-23 02:00:13.197726
8415,2011-12-22,1,0,12,6,0,4,1,1,0.36,0.3788,0.87,0.0,1.0,63,64,2023-03-23 02:00:13.197726
8416,2011-12-22,1,0,12,7,0,4,1,1,0.34,0.3636,0.93,0.0,4.0,182,186,2023-03-23 02:00:13.197726
8417,2011-12-22,1,0,12,8,0,4,1,2,0.36,0.3788,0.87,0.0,10.0,333,343,2023-03-23 02:00:13.197726
8418,2011-12-22,1,0,12,9,0,4,1,2,0.38,0.3939,0.87,0.0896,10.0,218,228,2023-03-23 02:00:13.197726
8419,2011-12-22,1,0,12,10,0,4,1,2,0.4,0.4091,0.82,0.0896,13.0,128,141,2023-03-23 02:00:13.197726
8420,2011-12-22,1,0,12,11,0,4,1,2,0.44,0.4394,0.77,0.0,10.0,135,145,2023-03-23 02:00:13.197726
8421,2011-12-22,1,0,12,12,0,4,1,2,0.48,0.4697,0.55,0.0,22.0,180,202,2023-03-23 02:00:13.197726
8422,2011-12-22,1,0,12,13,0,4,1,2,0.46,0.4545,0.63,0.0,21.0,167,188,2023-03-23 02:00:13.197726
8423,2011-12-22,1,0,12,14,0,4,1,2,0.46,0.4545,0.63,0.0,23.0,136,159,2023-03-23 02:00:13.197726
8424,2011-12-22,1,0,12,15,0,4,1,2,0.48,0.4697,0.59,0.0,28.0,186,214,2023-03-23 02:00:13.197726
8425,2011-12-22,1,0,12,16,0,4,1,2,0.46,0.4545,0.63,0.0,30.0,226,256,2023-03-23 02:00:13.197726
8426,2011-12-22,1,0,12,17,0,4,1,2,0.44,0.4394,0.67,0.1642,24.0,332,356,2023-03-23 02:00:13.197726
8427,2011-12-22,1,0,12,18,0,4,1,2,0.44,0.4394,0.62,0.0896,11.0,277,288,2023-03-23 02:00:13.197726
8428,2011-12-22,1,0,12,19,0,4,1,2,0.44,0.4394,0.62,0.0,12.0,130,142,2023-03-23 02:00:13.197726
