instant,date,season,year,month,hour,holiday,weekday,day_type,weather,temperature,warming_sensation,humidity,windspeed,casual,registered,count,last_modified
7537,2011-11-15,winter,2011,Nov,15,0,Tue,Working_day,Mist,0.54,0.5152,0.6,0.1343,36.0,155,191,2023-03-26 04:01:44.335810
7538,2011-11-15,winter,2011,Nov,16,0,Tue,Working_day,Mist,0.52,0.5,0.68,0.1343,31.0,240,271,2023-03-26 04:01:44.335810
7539,2011-11-15,winter,2011,Nov,17,0,Tue,Working_day,Mist,0.5,0.4848,0.72,0.194,29.0,422,451,2023-03-26 04:01:44.335810
7540,2011-11-15,winter,2011,Nov,18,0,Tue,Working_day,Mist,0.5,0.4848,0.72,0.2836,27.0,414,441,2023-03-26 04:01:44.335810
7541,2011-11-15,winter,2011,Nov,19,0,Tue,Working_day,Mist,0.5,0.4848,0.72,0.3582,27.0,259,286,2023-03-26 04:01:44.335810
7542,2011-11-15,winter,2011,Nov,20,0,Tue,Working_day,Mist,0.48,0.4697,0.82,0.1343,26.0,212,238,2023-03-26 04:01:44.335810
7543,2011-11-15,winter,2011,Nov,21,0,Tue,Working_day,Mist,0.5,0.4848,0.77,0.0896,23.0,145,168,2023-03-26 04:01:44.335810
7544,2011-11-15,winter,2011,Nov,22,0,Tue,Working_day,Mist,0.46,0.4545,0.88,0.1045,19.0,109,128,2023-03-26 04:01:44.335810
7545,2011-11-15,winter,2011,Nov,23,0,Tue,Working_day,Mist,0.46,0.4545,0.94,0.1045,14.0,66,80,2023-03-26 04:01:44.335810
7546,2011-11-16,winter,2011,Nov,0,0,Wed,Working_day,Mist,0.46,0.4545,0.94,0.0,5.0,26,31,2023-03-26 04:01:44.335810
7547,2011-11-16,winter,2011,Nov,1,0,Wed,Working_day,Light Snow,0.46,0.4545,0.94,0.0896,0.0,5,5,2023-03-26 04:01:44.335810
7548,2011-11-16,winter,2011,Nov,2,0,Wed,Working_day,Mist,0.46,0.4545,0.94,0.1045,4.0,6,10,2023-03-26 04:01:44.335810
7549,2011-11-16,winter,2011,Nov,3,0,Wed,Working_day,Mist,0.46,0.4545,0.94,0.1045,2.0,3,5,2023-03-26 04:01:44.335810
7550,2011-11-16,winter,2011,Nov,4,0,Wed,Working_day,Mist,0.44,0.4394,1.0,0.2239,1.0,3,4,2023-03-26 04:01:44.335810
7551,2011-11-16,winter,2011,Nov,5,0,Wed,Working_day,Light Snow,0.46,0.4545,0.94,0.1045,0.0,13,13,2023-03-26 04:01:44.335810
7552,2011-11-16,winter,2011,Nov,6,0,Wed,Working_day,Mist,0.46,0.4545,0.94,0.0896,4.0,52,56,2023-03-26 04:01:44.335810
7553,2011-11-16,winter,2011,Nov,7,0,Wed,Working_day,Light Snow,0.46,0.4545,0.94,0.0,7.0,130,137,2023-03-26 04:01:44.335810
7554,2011-11-16,winter,2011,Nov,8,0,Wed,Working_day,Light Snow,0.46,0.4545,0.94,0.0,9.0,223,232,2023-03-26 04:01:44.335810
7555,2011-11-16,winter,2011,Nov,9,0,Wed,Working_day,Light Snow,0.46,0.4545,0.94,0.0,5.0,77,82,2023-03-26 04:01:44.335810
7556,2011-11-16,winter,2011,Nov,10,0,Wed,Working_day,Light Snow,0.46,0.4545,0.94,0.0,4.0,32,36,2023-03-26 04:01:44.335810
7557,2011-11-16,winter,2011,Nov,11,0,Wed,Working_day,Light Snow,0.46,0.4545,0.94,0.0896,7.0,53,60,2023-03-26 04:01:44.335810
7558,2011-11-16,winter,2011,Nov,12,0,Wed,Working_day,Light Snow,0.46,0.4545,1.0,0.0,5.0,49,54,2023-03-26 04:01:44.335810
7559,2011-11-16,winter,2011,Nov,13,0,Wed,Working_day,Light Snow,0.46,0.4545,0.94,0.1343,6.0,52,58,2023-03-26 04:01:44.335810
7560,2011-11-16,winter,2011,Nov,14,0,Wed,Working_day,Mist,0.46,0.4545,1.0,0.1343,12.0,49,61,2023-03-26 04:01:44.335810
7561,2011-11-16,winter,2011,Nov,15,0,Wed,Working_day,Light Snow,0.48,0.4697,0.94,0.1045,16.0,50,66,2023-03-26 04:01:44.335810
7562,2011-11-16,winter,2011,Nov,16,0,Wed,Working_day,Light Snow,0.48,0.4697,0.94,0.1045,13.0,110,123,2023-03-26 04:01:44.335810
7563,2011-11-16,winter,2011,Nov,17,0,Wed,Working_day,Mist,0.48,0.4697,0.88,0.194,17.0,216,233,2023-03-26 04:01:44.335810
7564,2011-11-16,winter,2011,Nov,18,0,Wed,Working_day,Light Snow,0.46,0.4545,0.88,0.3881,13.0,176,189,2023-03-26 04:01:44.335810
7565,2011-11-16,winter,2011,Nov,19,0,Wed,Working_day,Light Snow,0.46,0.4545,0.88,0.3881,3.0,108,111,2023-03-26 04:01:44.335810
7566,2011-11-16,winter,2011,Nov,20,0,Wed,Working_day,Light Snow,0.44,0.4394,0.88,0.3881,5.0,94,99,2023-03-26 04:01:44.335810
7567,2011-11-16,winter,2011,Nov,21,0,Wed,Working_day,Light Snow,0.44,0.4394,0.88,0.2836,3.0,72,75,2023-03-26 04:01:44.335810
7568,2011-11-16,winter,2011,Nov,22,0,Wed,Working_day,Light Snow,0.42,0.4242,0.88,0.2239,1.0,45,46,2023-03-26 04:01:44.335810
7569,2011-11-16,winter,2011,Nov,23,0,Wed,Working_day,Light Snow,0.42,0.4242,0.88,0.1343,3.0,28,31,2023-03-26 04:01:44.335810
7570,2011-11-17,winter,2011,Nov,0,0,Thu,Working_day,Mist,0.42,0.4242,0.88,0.2537,2.0,22,24,2023-03-26 04:01:44.335810
7571,2011-11-17,winter,2011,Nov,1,0,Thu,Working_day,Mist,0.42,0.4242,0.82,0.1642,0.0,5,5,2023-03-26 04:01:44.335810
7572,2011-11-17,winter,2011,Nov,2,0,Thu,Working_day,Mist,0.42,0.4242,0.82,0.2239,0.0,5,5,2023-03-26 04:01:44.335810
7573,2011-11-17,winter,2011,Nov,3,0,Thu,Working_day,Mist,0.42,0.4242,0.77,0.3284,0.0,3,3,2023-03-26 04:01:44.335810
7574,2011-11-17,winter,2011,Nov,4,0,Thu,Working_day,Mist,0.4,0.4091,0.62,0.4179,1.0,3,4,2023-03-26 04:01:44.335810
7575,2011-11-17,winter,2011,Nov,5,0,Thu,Working_day,Light Snow,0.34,0.303,0.71,0.3284,1.0,21,22,2023-03-26 04:01:44.335810
7576,2011-11-17,winter,2011,Nov,6,0,Thu,Working_day,Light Snow,0.36,0.3485,0.57,0.2239,3.0,72,75,2023-03-26 04:01:44.335810
7577,2011-11-17,winter,2011,Nov,7,0,Thu,Working_day,Light Snow,0.34,0.3182,0.61,0.2836,4.0,164,168,2023-03-26 04:01:44.335810
7578,2011-11-17,winter,2011,Nov,8,0,Thu,Working_day,Light Snow,0.34,0.303,0.61,0.2985,12.0,343,355,2023-03-26 04:01:44.335810
7579,2011-11-17,winter,2011,Nov,9,0,Thu,Working_day,Mist,0.34,0.303,0.61,0.3284,14.0,184,198,2023-03-26 04:01:44.335810
7580,2011-11-17,winter,2011,Nov,10,0,Thu,Working_day,Mist,0.34,0.303,0.61,0.3284,7.0,74,81,2023-03-26 04:01:44.335810
7581,2011-11-17,winter,2011,Nov,11,0,Thu,Working_day,Light Snow,0.32,0.303,0.66,0.3284,4.0,93,97,2023-03-26 04:01:44.335810
7582,2011-11-17,winter,2011,Nov,12,0,Thu,Working_day,Mist,0.34,0.303,0.53,0.2985,6.0,115,121,2023-03-26 04:01:44.335810
7583,2011-11-17,winter,2011,Nov,13,0,Thu,Working_day,Mist,0.34,0.303,0.49,0.4478,15.0,109,124,2023-03-26 04:01:44.335810
7584,2011-11-17,winter,2011,Nov,14,0,Thu,Working_day,Mist,0.34,0.303,0.49,0.3881,5.0,105,110,2023-03-26 04:01:44.335810
7585,2011-11-17,winter,2011,Nov,15,0,Thu,Working_day,Mist,0.34,0.303,0.49,0.4478,10.0,106,116,2023-03-26 04:01:44.335810
7586,2011-11-17,winter,2011,Nov,16,0,Thu,Working_day,Clear,0.32,0.2879,0.39,0.4179,8.0,187,195,2023-03-26 04:01:44.335810
7587,2011-11-17,winter,2011,Nov,17,0,Thu,Working_day,Clear,0.32,0.2879,0.42,0.3881,20.0,379,399,2023-03-26 04:01:44.335810
7588,2011-11-17,winter,2011,Nov,18,0,Thu,Working_day,Clear,0.32,0.3182,0.39,0.194,9.0,298,307,2023-03-26 04:01:44.335810
7589,2011-11-17,winter,2011,Nov,19,0,Thu,Working_day,Clear,0.3,0.2879,0.45,0.2239,7.0,210,217,2023-03-26 04:01:44.335810
7590,2011-11-17,winter,2011,Nov,20,0,Thu,Working_day,Clear,0.3,0.2879,0.42,0.2836,7.0,162,169,2023-03-26 04:01:44.335810
7591,2011-11-17,winter,2011,Nov,21,0,Thu,Working_day,Clear,0.3,0.2879,0.42,0.2537,3.0,113,116,2023-03-26 04:01:44.335810
7592,2011-11-17,winter,2011,Nov,22,0,Thu,Working_day,Clear,0.26,0.2424,0.52,0.2537,1.0,83,84,2023-03-26 04:01:44.335810
7593,2011-11-17,winter,2011,Nov,23,0,Thu,Working_day,Clear,0.26,0.2576,0.52,0.2239,0.0,58,58,2023-03-26 04:01:44.335810
7594,2011-11-18,winter,2011,Nov,0,0,Fri,Working_day,Clear,0.26,0.2576,0.48,0.1642,2.0,28,30,2023-03-26 04:01:44.335810
7595,2011-11-18,winter,2011,Nov,1,0,Fri,Working_day,Clear,0.26,0.2273,0.44,0.3284,0.0,10,10,2023-03-26 04:01:44.335810
7596,2011-11-18,winter,2011,Nov,2,0,Fri,Working_day,Clear,0.24,0.2273,0.44,0.2239,2.0,8,10,2023-03-26 04:01:44.335810
7597,2011-11-18,winter,2011,Nov,3,0,Fri,Working_day,Clear,0.24,0.2121,0.41,0.2836,0.0,2,2,2023-03-26 04:01:44.335810
7598,2011-11-18,winter,2011,Nov,4,0,Fri,Working_day,Clear,0.22,0.2273,0.44,0.1642,0.0,5,5,2023-03-26 04:01:44.335810
7599,2011-11-18,winter,2011,Nov,5,0,Fri,Working_day,Clear,0.22,0.2273,0.44,0.1343,0.0,22,22,2023-03-26 04:01:44.335810
7600,2011-11-18,winter,2011,Nov,6,0,Fri,Working_day,Clear,0.22,0.2576,0.44,0.0896,1.0,70,71,2023-03-26 04:01:44.335810
7601,2011-11-18,winter,2011,Nov,7,0,Fri,Working_day,Clear,0.22,0.2273,0.44,0.1642,5.0,211,216,2023-03-26 04:01:44.335810
7602,2011-11-18,winter,2011,Nov,8,0,Fri,Working_day,Clear,0.22,0.2273,0.44,0.194,6.0,369,375,2023-03-26 04:01:44.335810
7603,2011-11-18,winter,2011,Nov,9,0,Fri,Working_day,Clear,0.26,0.2576,0.41,0.194,6.0,207,213,2023-03-26 04:01:44.335810
7604,2011-11-18,winter,2011,Nov,10,0,Fri,Working_day,Clear,0.26,0.2424,0.41,0.2836,10.0,105,115,2023-03-26 04:01:44.335810
7605,2011-11-18,winter,2011,Nov,11,0,Fri,Working_day,Clear,0.3,0.303,0.36,0.1343,18.0,122,140,2023-03-26 04:01:44.335810
7606,2011-11-18,winter,2011,Nov,12,0,Fri,Working_day,Clear,0.32,0.3333,0.33,0.0,22.0,143,165,2023-03-26 04:01:44.335810
7607,2011-11-18,winter,2011,Nov,13,0,Fri,Working_day,Clear,0.34,0.3182,0.31,0.2239,31.0,146,177,2023-03-26 04:01:44.335810
7608,2011-11-18,winter,2011,Nov,14,0,Fri,Working_day,Clear,0.34,0.3333,0.31,0.1343,31.0,123,154,2023-03-26 04:01:44.335810
7609,2011-11-18,winter,2011,Nov,15,0,Fri,Working_day,Clear,0.34,0.3333,0.29,0.1343,27.0,151,178,2023-03-26 04:01:44.335810
7610,2011-11-18,winter,2011,Nov,16,0,Fri,Working_day,Clear,0.34,0.3333,0.29,0.1343,19.0,190,209,2023-03-26 04:01:44.335810
7611,2011-11-18,winter,2011,Nov,17,0,Fri,Working_day,Clear,0.32,0.3333,0.31,0.1343,17.0,361,378,2023-03-26 04:01:44.335810
7612,2011-11-18,winter,2011,Nov,18,0,Fri,Working_day,Clear,0.3,0.303,0.36,0.1642,16.0,312,328,2023-03-26 04:01:44.335810
7613,2011-11-18,winter,2011,Nov,19,0,Fri,Working_day,Clear,0.28,0.2727,0.41,0.1642,7.0,183,190,2023-03-26 04:01:44.335810
7614,2011-11-18,winter,2011,Nov,20,0,Fri,Working_day,Clear,0.28,0.2727,0.48,0.194,8.0,129,137,2023-03-26 04:01:44.335810
7615,2011-11-18,winter,2011,Nov,21,0,Fri,Working_day,Clear,0.28,0.2727,0.48,0.1642,3.0,108,111,2023-03-26 04:01:44.335810
7616,2011-11-18,winter,2011,Nov,22,0,Fri,Working_day,Clear,0.26,0.2727,0.52,0.1045,9.0,88,97,2023-03-26 04:01:44.335810
7617,2011-11-18,winter,2011,Nov,23,0,Fri,Working_day,Clear,0.26,0.2727,0.6,0.1343,5.0,54,59,2023-03-26 04:01:44.335810
7618,2011-11-19,winter,2011,Nov,0,0,Sat,Holyday,Clear,0.26,0.2576,0.56,0.194,4.0,49,53,2023-03-26 04:01:44.335810
7619,2011-11-19,winter,2011,Nov,1,0,Sat,Holyday,Clear,0.26,0.2273,0.52,0.2985,1.0,34,35,2023-03-26 04:01:44.335810
7620,2011-11-19,winter,2011,Nov,2,0,Sat,Holyday,Clear,0.24,0.2424,0.56,0.1642,12.0,34,46,2023-03-26 04:01:44.335810
7621,2011-11-19,winter,2011,Nov,3,0,Sat,Holyday,Clear,0.26,0.2424,0.48,0.2537,4.0,11,15,2023-03-26 04:01:44.335810
7622,2011-11-19,winter,2011,Nov,4,0,Sat,Holyday,Clear,0.26,0.2273,0.48,0.3284,4.0,4,8,2023-03-26 04:01:44.335810
7623,2011-11-19,winter,2011,Nov,5,0,Sat,Holyday,Clear,0.24,0.2273,0.56,0.2537,0.0,2,2,2023-03-26 04:01:44.335810
7624,2011-11-19,winter,2011,Nov,6,0,Sat,Holyday,Clear,0.24,0.2121,0.6,0.3284,2.0,10,12,2023-03-26 04:01:44.335810
7625,2011-11-19,winter,2011,Nov,7,0,Sat,Holyday,Clear,0.24,0.2273,0.6,0.2537,3.0,38,41,2023-03-26 04:01:44.335810
7626,2011-11-19,winter,2011,Nov,8,0,Sat,Holyday,Clear,0.26,0.2424,0.56,0.2537,12.0,80,92,2023-03-26 04:01:44.335810
7627,2011-11-19,winter,2011,Nov,9,0,Sat,Holyday,Clear,0.28,0.2576,0.52,0.2985,12.0,130,142,2023-03-26 04:01:44.335810
7628,2011-11-19,winter,2011,Nov,10,0,Sat,Holyday,Clear,0.32,0.303,0.45,0.2537,35.0,165,200,2023-03-26 04:01:44.335810
7629,2011-11-19,winter,2011,Nov,11,0,Sat,Holyday,Clear,0.36,0.3788,0.4,0.0,50.0,183,233,2023-03-26 04:01:44.335810
7630,2011-11-19,winter,2011,Nov,12,0,Sat,Holyday,Clear,0.4,0.4091,0.35,0.2836,93.0,218,311,2023-03-26 04:01:44.335810
7631,2011-11-19,winter,2011,Nov,13,0,Sat,Holyday,Clear,0.42,0.4242,0.3,0.2836,118.0,245,363,2023-03-26 04:01:44.335810
7632,2011-11-19,winter,2011,Nov,14,0,Sat,Holyday,Clear,0.42,0.4242,0.32,0.2985,121.0,228,349,2023-03-26 04:01:44.335810
7633,2011-11-19,winter,2011,Nov,15,0,Sat,Holyday,Clear,0.42,0.4242,0.41,0.194,120.0,262,382,2023-03-26 04:01:44.335810
7634,2011-11-19,winter,2011,Nov,16,0,Sat,Holyday,Clear,0.42,0.4242,0.38,0.2985,99.0,188,287,2023-03-26 04:01:44.335810
7635,2011-11-19,winter,2011,Nov,17,0,Sat,Holyday,Clear,0.4,0.4091,0.4,0.194,61.0,171,232,2023-03-26 04:01:44.335810
7636,2011-11-19,winter,2011,Nov,18,0,Sat,Holyday,Clear,0.38,0.3939,0.46,0.1343,36.0,172,208,2023-03-26 04:01:44.335810
7637,2011-11-19,winter,2011,Nov,19,0,Sat,Holyday,Mist,0.34,0.3333,0.71,0.1343,33.0,149,182,2023-03-26 04:01:44.335810
7638,2011-11-19,winter,2011,Nov,20,0,Sat,Holyday,Mist,0.36,0.3636,0.57,0.1045,48.0,115,163,2023-03-26 04:01:44.335810
7639,2011-11-19,winter,2011,Nov,21,0,Sat,Holyday,Mist,0.36,0.3485,0.62,0.194,29.0,79,108,2023-03-26 04:01:44.335810
7640,2011-11-19,winter,2011,Nov,22,0,Sat,Holyday,Mist,0.38,0.3939,0.62,0.1642,26.0,80,106,2023-03-26 04:01:44.335810
7641,2011-11-19,winter,2011,Nov,23,0,Sat,Holyday,Clear,0.38,0.3939,0.62,0.2239,20.0,73,93,2023-03-26 04:01:44.335810
7642,2011-11-20,winter,2011,Nov,0,0,Sun,Holyday,Clear,0.38,0.3939,0.66,0.1642,14.0,79,93,2023-03-26 04:01:44.335810
7643,2011-11-20,winter,2011,Nov,1,0,Sun,Holyday,Clear,0.4,0.4091,0.62,0.2537,11.0,73,84,2023-03-26 04:01:44.335810
7644,2011-11-20,winter,2011,Nov,2,0,Sun,Holyday,Clear,0.4,0.4091,0.62,0.2836,12.0,44,56,2023-03-26 04:01:44.335810
7645,2011-11-20,winter,2011,Nov,3,0,Sun,Holyday,Mist,0.4,0.4091,0.66,0.2836,6.0,31,37,2023-03-26 04:01:44.335810
7646,2011-11-20,winter,2011,Nov,4,0,Sun,Holyday,Mist,0.4,0.4091,0.71,0.2836,2.0,10,12,2023-03-26 04:01:44.335810
7647,2011-11-20,winter,2011,Nov,5,0,Sun,Holyday,Mist,0.42,0.4242,0.67,0.2836,0.0,4,4,2023-03-26 04:01:44.335810
7648,2011-11-20,winter,2011,Nov,6,0,Sun,Holyday,Mist,0.42,0.4242,0.67,0.2537,3.0,6,9,2023-03-26 04:01:44.335810
7649,2011-11-20,winter,2011,Nov,7,0,Sun,Holyday,Clear,0.42,0.4242,0.67,0.2239,4.0,19,23,2023-03-26 04:01:44.335810
7650,2011-11-20,winter,2011,Nov,8,0,Sun,Holyday,Mist,0.42,0.4242,0.71,0.2836,13.0,52,65,2023-03-26 04:01:44.335810
7651,2011-11-20,winter,2011,Nov,9,0,Sun,Holyday,Clear,0.44,0.4394,0.72,0.1642,29.0,109,138,2023-03-26 04:01:44.335810
7652,2011-11-20,winter,2011,Nov,10,0,Sun,Holyday,Mist,0.44,0.4394,0.72,0.1045,46.0,183,229,2023-03-26 04:01:44.335810
7653,2011-11-20,winter,2011,Nov,11,0,Sun,Holyday,Mist,0.5,0.4848,0.63,0.1045,74.0,212,286,2023-03-26 04:01:44.335810
7654,2011-11-20,winter,2011,Nov,12,0,Sun,Holyday,Mist,0.5,0.4848,0.63,0.1343,70.0,234,304,2023-03-26 04:01:44.335810
7655,2011-11-20,winter,2011,Nov,13,0,Sun,Holyday,Mist,0.54,0.5152,0.6,0.194,84.0,285,369,2023-03-26 04:01:44.335810
7656,2011-11-20,winter,2011,Nov,14,0,Sun,Holyday,Clear,0.52,0.5,0.63,0.2537,113.0,250,363,2023-03-26 04:01:44.335810
7657,2011-11-20,winter,2011,Nov,15,0,Sun,Holyday,Mist,0.52,0.5,0.68,0.194,109.0,242,351,2023-03-26 04:01:44.335810
7658,2011-11-20,winter,2011,Nov,16,0,Sun,Holyday,Mist,0.52,0.5,0.63,0.1343,81.0,225,306,2023-03-26 04:01:44.335810
7659,2011-11-20,winter,2011,Nov,17,0,Sun,Holyday,Mist,0.52,0.5,0.63,0.194,35.0,168,203,2023-03-26 04:01:44.335810
7660,2011-11-20,winter,2011,Nov,18,0,Sun,Holyday,Mist,0.54,0.5152,0.64,0.194,22.0,123,145,2023-03-26 04:01:44.335810
7661,2011-11-20,winter,2011,Nov,19,0,Sun,Holyday,Mist,0.5,0.4848,0.72,0.1045,17.0,140,157,2023-03-26 04:01:44.335810
7662,2011-11-20,winter,2011,Nov,20,0,Sun,Holyday,Mist,0.52,0.5,0.68,0.1045,23.0,90,113,2023-03-26 04:01:44.335810
7663,2011-11-20,winter,2011,Nov,21,0,Sun,Holyday,Mist,0.48,0.4697,0.77,0.0896,11.0,94,105,2023-03-26 04:01:44.335810
7664,2011-11-20,winter,2011,Nov,22,0,Sun,Holyday,Light Snow,0.46,0.4545,0.88,0.0896,5.0,35,40,2023-03-26 04:01:44.335810
7665,2011-11-20,winter,2011,Nov,23,0,Sun,Holyday,Light Snow,0.46,0.4545,0.88,0.0896,3.0,25,28,2023-03-26 04:01:44.335810
7666,2011-11-21,winter,2011,Nov,0,0,Mon,Working_day,Mist,0.46,0.4545,0.94,0.0,4.0,13,17,2023-03-26 04:01:44.335810
7667,2011-11-21,winter,2011,Nov,1,0,Mon,Working_day,Light Snow,0.46,0.4545,0.94,0.194,4.0,8,12,2023-03-26 04:01:44.335810
7668,2011-11-21,winter,2011,Nov,2,0,Mon,Working_day,Light Snow,0.44,0.4394,1.0,0.194,1.0,2,3,2023-03-26 04:01:44.335810
7669,2011-11-21,winter,2011,Nov,3,0,Mon,Working_day,Light Snow,0.44,0.4394,1.0,0.1343,0.0,4,4,2023-03-26 04:01:44.335810
7670,2011-11-21,winter,2011,Nov,4,0,Mon,Working_day,Light Snow,0.44,0.4394,1.0,0.1343,0.0,5,5,2023-03-26 04:01:44.335810
7671,2011-11-21,winter,2011,Nov,5,0,Mon,Working_day,Mist,0.44,0.4394,1.0,0.0,0.0,20,20,2023-03-26 04:01:44.335810
7672,2011-11-21,winter,2011,Nov,6,0,Mon,Working_day,Mist,0.42,0.4242,1.0,0.0,0.0,76,76,2023-03-26 04:01:44.335810
7673,2011-11-21,winter,2011,Nov,7,0,Mon,Working_day,Mist,0.46,0.4545,0.94,0.1642,17.0,229,246,2023-03-26 04:01:44.335810
7674,2011-11-21,winter,2011,Nov,8,0,Mon,Working_day,Mist,0.46,0.4545,0.94,0.0,13.0,378,391,2023-03-26 04:01:44.335810
7675,2011-11-21,winter,2011,Nov,9,0,Mon,Working_day,Mist,0.48,0.4697,0.94,0.1045,15.0,222,237,2023-03-26 04:01:44.335810
7676,2011-11-21,winter,2011,Nov,10,0,Mon,Working_day,Mist,0.52,0.5,0.83,0.0,25.0,110,135,2023-03-26 04:01:44.335810
7677,2011-11-21,winter,2011,Nov,11,0,Mon,Working_day,Mist,0.52,0.5,0.83,0.1045,16.0,112,128,2023-03-26 04:01:44.335810
7678,2011-11-21,winter,2011,Nov,12,0,Mon,Working_day,Mist,0.5,0.4848,0.77,0.1343,24.0,138,162,2023-03-26 04:01:44.335810
7679,2011-11-21,winter,2011,Nov,13,0,Mon,Working_day,Mist,0.5,0.4848,0.77,0.1343,13.0,121,134,2023-03-26 04:01:44.335810
7680,2011-11-21,winter,2011,Nov,14,0,Mon,Working_day,Mist,0.48,0.4697,0.82,0.194,14.0,121,135,2023-03-26 04:01:44.335810
7681,2011-11-21,winter,2011,Nov,15,0,Mon,Working_day,Light Snow,0.44,0.4394,0.94,0.2239,15.0,93,108,2023-03-26 04:01:44.335810
7682,2011-11-21,winter,2011,Nov,16,0,Mon,Working_day,Light Snow,0.44,0.4394,0.94,0.2239,13.0,95,108,2023-03-26 04:01:44.335810
7683,2011-11-21,winter,2011,Nov,17,0,Mon,Working_day,Light Snow,0.42,0.4242,0.94,0.2985,10.0,200,210,2023-03-26 04:01:44.335810
7684,2011-11-21,winter,2011,Nov,18,0,Mon,Working_day,Light Snow,0.42,0.4242,0.88,0.194,8.0,184,192,2023-03-26 04:01:44.335810
7685,2011-11-21,winter,2011,Nov,19,0,Mon,Working_day,Light Snow,0.4,0.4091,0.94,0.194,2.0,135,137,2023-03-26 04:01:44.335810
7686,2011-11-21,winter,2011,Nov,20,0,Mon,Working_day,Light Snow,0.4,0.4091,0.87,0.2239,5.0,75,80,2023-03-26 04:01:44.335810
7687,2011-11-21,winter,2011,Nov,21,0,Mon,Working_day,Light Snow,0.4,0.4091,0.87,0.1642,11.0,103,114,2023-03-26 04:01:44.335810
7688,2011-11-21,winter,2011,Nov,22,0,Mon,Working_day,Light Snow,0.4,0.4091,0.87,0.1343,6.0,72,78,2023-03-26 04:01:44.335810
7689,2011-11-21,winter,2011,Nov,23,0,Mon,Working_day,Light Snow,0.4,0.4091,0.87,0.1642,4.0,29,33,2023-03-26 04:01:44.335810
7690,2011-11-22,winter,2011,Nov,0,0,Tue,Working_day,Light Snow,0.38,0.3939,0.94,0.1045,0.0,14,14,2023-03-26 04:01:44.335810
7691,2011-11-22,winter,2011,Nov,1,0,Tue,Working_day,Light Snow,0.4,0.4091,0.94,0.1343,1.0,5,6,2023-03-26 04:01:44.335810
7692,2011-11-22,winter,2011,Nov,2,0,Tue,Working_day,Light Snow,0.38,0.3939,1.0,0.1045,2.0,4,6,2023-03-26 04:01:44.335810
7693,2011-11-22,winter,2011,Nov,3,0,Tue,Working_day,Light Snow,0.38,0.3939,1.0,0.1045,1.0,2,3,2023-03-26 04:01:44.335810
7694,2011-11-22,winter,2011,Nov,4,0,Tue,Working_day,Light Snow,0.38,0.3939,0.94,0.1642,0.0,7,7,2023-03-26 04:01:44.335810
7695,2011-11-22,winter,2011,Nov,5,0,Tue,Working_day,Light Snow,0.38,0.3939,0.94,0.1642,1.0,17,18,2023-03-26 04:01:44.335810
7696,2011-11-22,winter,2011,Nov,6,0,Tue,Working_day,Mist,0.38,0.3939,0.94,0.1045,1.0,63,64,2023-03-26 04:01:44.335810
7697,2011-11-22,winter,2011,Nov,7,0,Tue,Working_day,Light Snow,0.38,0.3939,0.94,0.2239,2.0,119,121,2023-03-26 04:01:44.335810
7698,2011-11-22,winter,2011,Nov,8,0,Tue,Working_day,Light Snow,0.38,0.3939,0.94,0.2239,5.0,185,190,2023-03-26 04:01:44.335810
7699,2011-11-22,winter,2011,Nov,9,0,Tue,Working_day,Light Snow,0.4,0.4091,0.94,0.0,2.0,147,149,2023-03-26 04:01:44.335810
7700,2011-11-22,winter,2011,Nov,10,0,Tue,Working_day,Light Snow,0.4,0.4091,0.94,0.0,6.0,46,52,2023-03-26 04:01:44.335810
7701,2011-11-22,winter,2011,Nov,11,0,Tue,Working_day,Light Snow,0.4,0.4091,0.94,0.1343,4.0,28,32,2023-03-26 04:01:44.335810
7702,2011-11-22,winter,2011,Nov,12,0,Tue,Working_day,Light Snow,0.4,0.4091,1.0,0.0896,3.0,18,21,2023-03-26 04:01:44.335810
7703,2011-11-22,winter,2011,Nov,13,0,Tue,Working_day,Light Snow,0.42,0.4242,1.0,0.0896,4.0,22,26,2023-03-26 04:01:44.335810
7704,2011-11-22,winter,2011,Nov,14,0,Tue,Working_day,Light Snow,0.42,0.4242,1.0,0.0896,4.0,31,35,2023-03-26 04:01:44.335810
7705,2011-11-22,winter,2011,Nov,15,0,Tue,Working_day,Light Snow,0.44,0.4394,0.94,0.0,2.0,32,34,2023-03-26 04:01:44.335810
7706,2011-11-22,winter,2011,Nov,16,0,Tue,Working_day,Light Snow,0.44,0.4394,0.94,0.0,3.0,59,62,2023-03-26 04:01:44.335810
7707,2011-11-22,winter,2011,Nov,17,0,Tue,Working_day,Light Snow,0.44,0.4394,1.0,0.0896,4.0,161,165,2023-03-26 04:01:44.335810
7708,2011-11-22,winter,2011,Nov,18,0,Tue,Working_day,Light Snow,0.44,0.4394,1.0,0.0,0.0,148,148,2023-03-26 04:01:44.335810
7709,2011-11-22,winter,2011,Nov,19,0,Tue,Working_day,Light Snow,0.46,0.4545,0.94,0.1045,5.0,106,111,2023-03-26 04:01:44.335810
7710,2011-11-22,winter,2011,Nov,20,0,Tue,Working_day,Mist,0.46,0.4545,1.0,0.2239,6.0,121,127,2023-03-26 04:01:44.335810
7711,2011-11-22,winter,2011,Nov,21,0,Tue,Working_day,Mist,0.46,0.4545,1.0,0.2537,4.0,86,90,2023-03-26 04:01:44.335810
